bstar,beta_d,first_inf_day,sd_1,sd_2,sd_3,sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.021082508,0.291920569,18.19563902,0.315278603,0.431571541,0.443664863,0.391764804,0.024890426,0.103741115,0.21576581,0.061985739,0.383543887,0.24875559,0.248405615,0.369593758,0.173261564,0.29541535,0.203468206,0.243406287,0.989992297,0.969368998,0.910095208,0.722092338
0.018671652,0.845500869,16.06232701,0.62597647,0.308253973,0.35507028,0.510858531,0.064796412,0.132284069,0.115265512,0.028701015,0.388424524,0.123947846,0.366747283,0.2043875,0.15962397,0.220827307,0.234448751,0.239754922,0.991396842,0.983084403,0.903131118,0.849148288
0.021476238,0.386394358,24.67725756,0.599104843,0.317503219,0.489372057,0.434283935,0.063772581,0.160770066,0.150287447,0.096755798,0.257359878,0.316852787,0.27440432,0.262031599,0.231446331,0.178357969,0.277060229,0.209070252,0.991130746,0.973358777,0.888015528,0.695832532
0.020514592,0.583314381,23.47099281,0.48334331,0.305502874,0.552362009,0.576820698,0.033679299,0.095850599,0.036230922,0.182893789,0.182806515,0.386674112,0.352127174,0.199379389,0.17572571,0.222328705,0.179028445,0.235019155,0.990385846,0.985906503,0.954556966,0.712504083
0.019091189,0.41541223,11.53344067,0.410100967,0.301024743,0.648847598,0.300857355,0.03574034,0.174736259,0.12380027,0.0375406,0.213059204,0.265668126,0.1095856,0.172584093,0.159510374,0.261393894,0.286425696,0.224160007,0.991196862,0.965309227,0.896921883,0.81794667
0.019414582,0.71866758,17.27204545,0.599826194,0.338024867,0.568790537,0.543309121,0.037877528,0.125921379,0.129023906,0.02922474,0.302433191,0.29618821,0.194373218,0.377337377,0.239396388,0.229941977,0.207277209,0.202063049,0.989480982,0.977172555,0.909192483,0.681159755
0.020971266,0.713541468,24.13983994,0.379022876,0.399682576,0.356153168,0.666710812,0.025546251,0.060431865,0.111539812,0.22691056,0.179065771,0.385992447,0.29581054,0.309800171,0.201720763,0.27708616,0.207696067,0.255324465,0.994333443,0.985839828,0.891894318,0.796589424
0.01900421,0.514411991,11.31499344,0.338960385,0.304591275,0.48272166,0.387713331,0.019500524,0.197815754,0.067292558,0.061041379,0.155410524,0.102896185,0.247004264,0.290154345,0.156469036,0.254410062,0.25837162,0.165918185,0.99492844,0.977780988,0.940961544,0.705198728
0.021165376,0.364280337,22.77417861,0.435031848,0.320495245,0.456607514,0.430601782,0.045271472,0.242793217,0.167791324,0.157124111,0.194183111,0.357179144,0.361748842,0.302288854,0.160446815,0.280993382,0.165345047,0.190246836,0.995673364,0.965802064,0.928188151,0.848506609
0.020270787,0.847471425,23.86702173,0.308508827,0.414415922,0.501607573,0.396613503,0.034762205,0.101265839,0.201216822,0.225319825,0.173780533,0.14136765,0.2367786,0.308329172,0.284940354,0.299287123,0.204965764,0.181007471,0.992515351,0.974567635,0.892207645,0.660395077
0.021256819,0.702721429,24.98218279,0.652188704,0.386793622,0.545489636,0.321954627,0.051914865,0.237093735,0.221412953,0.151777975,0.309232991,0.327981386,0.282444791,0.241801248,0.286158504,0.275765479,0.279568189,0.254426985,0.991601599,0.991817226,0.928208951,0.797754419
0.019144074,0.378631887,13.11428453,0.318132715,0.342434656,0.592525268,0.552110564,0.015472807,0.044494219,0.170632352,0.078294333,0.125690433,0.11143858,0.376849263,0.279752046,0.209675645,0.192485765,0.296064831,0.22837546,0.98819969,0.964698662,0.920961252,0.80297769
0.020094756,0.408677155,21.73171037,0.442275468,0.31756347,0.496104324,0.495446565,0.084825015,0.180680007,0.175226886,0.179888805,0.274792508,0.284130448,0.283127614,0.388682182,0.218413993,0.154847885,0.25647409,0.246773264,0.990287845,0.983996661,0.890739596,0.704601536
0.021146362,0.457715694,23.47956361,0.539300299,0.382212598,0.343866659,0.421028848,0.050333484,0.11163514,0.12156096,0.054983485,0.366977573,0.247020523,0.284843482,0.28008377,0.1576294,0.176952204,0.211998709,0.160226087,0.989044318,0.969147767,0.959643894,0.735887402
0.021129764,0.3688308,21.33311612,0.584472495,0.330915914,0.637566066,0.385635965,0.059304381,0.130919176,0.21810567,0.12420011,0.205508393,0.192700848,0.330407842,0.375078848,0.151100833,0.153613759,0.19561186,0.229467337,0.989466951,0.970938013,0.959402615,0.687357196
0.018689886,0.841047171,20.30717569,0.475351305,0.300217407,0.336825782,0.674997897,0.027984602,0.134986519,0.177714033,0.12435361,0.218992858,0.252251792,0.346157087,0.227950669,0.157088276,0.220804279,0.166858427,0.297164193,0.995983635,0.994974568,0.880748588,0.851141096
0.020911612,0.477428554,24.95011071,0.445228775,0.339765101,0.533335932,0.458860836,0.060714167,0.129318475,0.164476581,0.173414736,0.235020567,0.207826786,0.349240765,0.100462086,0.171821671,0.160550941,0.176904805,0.235920939,0.988999891,0.982822954,0.870420777,0.685702628
0.019931991,0.897783272,23.32724187,0.441222708,0.333644595,0.59856847,0.602752107,0.05075667,0.098909086,0.216719885,0.160938052,0.272233785,0.234507286,0.218788394,0.163740728,0.191774476,0.15707457,0.237664713,0.259924657,0.995350836,0.991651521,0.935365255,0.684448536
0.02001579,0.441920236,15.67039819,0.612256712,0.310862088,0.520566804,0.416811307,0.060021437,0.22429778,0.175064883,0.07359423,0.240815453,0.352801593,0.317100976,0.11934482,0.159549812,0.191089981,0.180828225,0.247594441,0.990049196,0.968020262,0.918239698,0.650473272
0.020222551,0.482593142,18.95620943,0.559468954,0.358445579,0.33150482,0.338253036,0.044075449,0.240852893,0.183404638,0.086384429,0.310530863,0.352913515,0.195093648,0.312089773,0.216221231,0.260324569,0.254959222,0.258395173,0.9950678,0.966427195,0.918082268,0.723973644
0.020493356,0.857002777,21.80649897,0.471924852,0.433328101,0.342329318,0.557135256,0.021095064,0.096562138,0.053138547,0.055977335,0.16484026,0.188903429,0.102911552,0.285010227,0.237224774,0.27347008,0.294571335,0.221708281,0.99243304,0.986184926,0.919561096,0.688812061
0.019438851,0.768189275,17.73157495,0.420588092,0.32999519,0.612090474,0.47283343,0.050290058,0.148151185,0.176641681,0.178894997,0.230068916,0.12711941,0.14554721,0.253582061,0.220844581,0.254814011,0.240309601,0.209614005,0.995789543,0.961490536,0.870408998,0.869153072
0.018324094,0.758621144,12.64970601,0.580878492,0.322761297,0.324332555,0.547248053,0.038862594,0.127584793,0.21462378,0.149021288,0.113488317,0.193248896,0.336358904,0.264346589,0.175028227,0.159619384,0.156652793,0.192085166,0.990524519,0.992164094,0.877039757,0.786061128
0.018515169,0.752074725,17.16356754,0.485267147,0.309320853,0.432597422,0.544043187,0.042004018,0.109419805,0.169798429,0.22279779,0.180068825,0.377207138,0.321742539,0.199541442,0.184909634,0.258829999,0.174765481,0.15067564,0.992539123,0.9786921,0.923931044,0.731937351
0.019381906,0.703651294,20.03380075,0.368098102,0.332252112,0.417880746,0.489028614,0.045026485,0.048809597,0.076913861,0.123898354,0.251997108,0.3597315,0.386524489,0.325405073,0.233611659,0.180167158,0.293693677,0.155927282,0.990190338,0.980263062,0.918444725,0.761437838
0.019667208,0.645726067,13.74358145,0.485283303,0.435026345,0.359037348,0.511520216,0.032655881,0.076917963,0.020499689,0.066651925,0.377834728,0.253338389,0.200362292,0.144771775,0.151404629,0.264711668,0.282698067,0.183804579,0.989064655,0.973438325,0.950683311,0.804840708
0.021751642,0.55307468,24.41094919,0.364914316,0.35892872,0.637846588,0.659894481,0.025581508,0.072012454,0.144269774,0.077095225,0.336310181,0.196711337,0.111405929,0.218569672,0.150076006,0.232670188,0.285271058,0.201633336,0.99167161,0.986028835,0.899831506,0.714434894
0.019568205,0.796916702,22.77185035,0.502470721,0.341120813,0.497897515,0.375696595,0.032464974,0.090654703,0.19550346,0.248161326,0.228922273,0.354535302,0.243955303,0.249511125,0.245451813,0.170958422,0.29871328,0.214548118,0.992106334,0.970124961,0.94293334,0.666096321
0.019690431,0.839029731,24.20547609,0.46068711,0.310749914,0.653905477,0.308091411,0.020139226,0.123752032,0.15936556,0.244439621,0.354732366,0.113212515,0.16373316,0.302798408,0.298251071,0.199098095,0.242786986,0.252739593,0.990438338,0.987133775,0.907686457,0.711290517
0.01809674,0.415575584,7.525803823,0.526516251,0.301496338,0.33471003,0.358476268,0.021816024,0.241826162,0.19563566,0.071836246,0.334908654,0.337123961,0.146335232,0.341544562,0.163168284,0.188839613,0.214150268,0.216125019,0.995009296,0.965184129,0.898354293,0.772380777
0.021433538,0.714976972,23.06410142,0.638938645,0.433598413,0.413135542,0.308115773,0.010613387,0.247453611,0.219921655,0.079552369,0.182323779,0.324881239,0.201605588,0.119179802,0.286723639,0.178100684,0.20833472,0.252459783,0.993897992,0.964730325,0.915680777,0.731298945
0.018473663,0.59335703,8.029149819,0.366689357,0.40031616,0.478161813,0.393598895,0.034470015,0.099390979,0.180896209,0.248996567,0.184052863,0.255828457,0.183432002,0.359922333,0.164938338,0.250392473,0.252266495,0.261086523,0.990608986,0.961337905,0.90654926,0.727914762
0.01898375,0.483186824,14.8037722,0.665346389,0.364988425,0.301215089,0.379154839,0.036864589,0.092268516,0.215673291,0.150240956,0.22700522,0.385639383,0.150553154,0.114860475,0.23835414,0.210029908,0.233895404,0.193806297,0.993381643,0.981087479,0.894926511,0.785043173
0.019365047,0.544918272,16.57313116,0.541740197,0.337170425,0.633989057,0.455176413,0.030583605,0.034686516,0.133135071,0.213972982,0.270763718,0.319009433,0.186035585,0.389925176,0.203540364,0.292993878,0.265844544,0.242332859,0.99060618,0.972658631,0.913780109,0.766053823
0.018809016,0.768021388,11.66722855,0.509334664,0.456278964,0.307065979,0.342223934,0.018078889,0.168056917,0.122145605,0.144929379,0.358622028,0.165784612,0.364491092,0.323931945,0.161786616,0.238130516,0.267236265,0.184777805,0.994036863,0.968359676,0.907975834,0.736286399
0.02002374,0.796324382,19.01607783,0.477983062,0.372727494,0.451665493,0.393437745,0.020520042,0.191623851,0.143004142,0.047177239,0.287392846,0.298130724,0.214477295,0.332036793,0.163627499,0.294382979,0.164279993,0.272043226,0.99021229,0.989312248,0.872937965,0.636934446
0.021623777,0.511172947,23.86724567,0.573722805,0.425750679,0.365924924,0.377176214,0.011752387,0.086047168,0.081723678,0.089385015,0.302989411,0.279533781,0.230808328,0.215975613,0.258911674,0.280130316,0.251095025,0.23755711,0.990656231,0.971046131,0.890147265,0.720023969
0.019907342,0.450877919,19.92116983,0.527497873,0.308153612,0.460535552,0.528544242,0.121281781,0.210025734,0.185574999,0.211593168,0.197417149,0.199605567,0.192520618,0.394463787,0.163821344,0.27350122,0.207880424,0.254733516,0.990635874,0.972838844,0.873262154,0.860210301
0.020111731,0.866959673,23.14423816,0.347454045,0.377288087,0.345517511,0.346466501,0.018004075,0.231664612,0.150056764,0.232723578,0.331454459,0.394307135,0.329853504,0.239406596,0.237690368,0.280303182,0.178843092,0.248380273,0.994182219,0.991149309,0.944830732,0.706457565
0.020894102,0.303810823,17.28285744,0.424919811,0.347401313,0.642543925,0.449457878,0.01315712,0.21508153,0.1903444,0.164034099,0.333913797,0.29873329,0.151707047,0.324148373,0.247709631,0.23438366,0.167904082,0.230998725,0.990610489,0.992442126,0.937374522,0.630609904
0.019504242,0.497153878,12.49858645,0.468041536,0.344800067,0.374995566,0.607560649,0.03615544,0.18285067,0.159997102,0.103434978,0.215482108,0.343610661,0.111547733,0.206218874,0.170193076,0.253800885,0.173219059,0.278228699,0.992619652,0.963780846,0.942390285,0.800944894
0.018829368,0.81532542,21.88950874,0.438007456,0.31847333,0.350958941,0.656991962,0.09926281,0.217599528,0.051639423,0.243477157,0.244127583,0.272485016,0.279971874,0.32583901,0.176475907,0.151365086,0.232614716,0.170643751,0.991639747,0.973372938,0.957281218,0.653829898
0.020195559,0.573351441,19.1462821,0.334764994,0.30315699,0.696251726,0.626766146,0.044877596,0.147969198,0.180232838,0.075699204,0.273907665,0.193953437,0.289322892,0.396813952,0.151131225,0.174125837,0.178324605,0.224095562,0.992170961,0.98072708,0.872131313,0.671664926
0.018822168,0.492443979,15.52706802,0.475926679,0.304663207,0.426552498,0.410141538,0.05552463,0.09046528,0.103124749,0.236884836,0.244334906,0.333342971,0.202845539,0.129611581,0.274671596,0.227577814,0.167028213,0.211988194,0.993722974,0.97058518,0.937993796,0.667199688
0.019837841,0.681844284,21.85567914,0.581881127,0.308767388,0.500720095,0.373599114,0.061393308,0.229421469,0.03738832,0.246638982,0.279428189,0.393595669,0.139573141,0.305077164,0.166939783,0.246913829,0.246280784,0.251830568,0.989460349,0.987440634,0.89470971,0.753868431
0.021013501,0.642505072,22.84021666,0.600416964,0.386405393,0.473423406,0.685358819,0.034688752,0.209536377,0.212758608,0.125290582,0.117230654,0.249483785,0.274861167,0.163954056,0.153015628,0.246996558,0.185086381,0.274069739,0.989236269,0.966853579,0.923140902,0.688435901
0.019287327,0.743604364,17.3406754,0.378801766,0.311320222,0.548103465,0.628729362,0.033424322,0.127734203,0.213083521,0.10213256,0.211827105,0.129384695,0.218994075,0.368449208,0.287095489,0.162825054,0.278352754,0.296236028,0.990073404,0.971742039,0.888333939,0.864237191
0.018627206,0.529362996,10.93478329,0.663587305,0.349988799,0.45917203,0.42861564,0.035035129,0.061516703,0.171676113,0.02126046,0.136161909,0.358052691,0.253786298,0.387492105,0.18959186,0.285894883,0.169298291,0.190211554,0.993659298,0.975411775,0.918025273,0.641334613
0.019545969,0.727922844,16.29191856,0.335656393,0.36267963,0.457221445,0.674217851,0.017448553,0.157692377,0.096973402,0.223888269,0.343456673,0.293054781,0.210370825,0.137147064,0.167138008,0.215039612,0.198607683,0.294394227,0.988606391,0.97935077,0.95549342,0.803773484
0.020904707,0.649555262,23.53312731,0.61738164,0.316318076,0.660523815,0.339065573,0.043683594,0.149257377,0.183857053,0.031227083,0.243497995,0.309165564,0.157981098,0.396443551,0.297263885,0.192124585,0.287787571,0.295823325,0.995212731,0.963667361,0.947142636,0.721044396
0.019880551,0.844421801,22.31137247,0.643318584,0.370180651,0.485125893,0.46461138,0.056774087,0.213308565,0.188151469,0.218606743,0.11849327,0.128404877,0.123671399,0.318663433,0.17482728,0.293233883,0.295908656,0.231100217,0.995066511,0.986175497,0.877982054,0.728509596
0.018722287,0.27816025,8.352423052,0.479079063,0.31365474,0.456849961,0.317399427,0.031772259,0.104763534,0.247552386,0.054829287,0.351812083,0.252557017,0.346957773,0.156332129,0.284966668,0.151797664,0.182991282,0.227187805,0.989984715,0.962828938,0.875483285,0.669855433
0.0191291,0.766121585,15.3901046,0.597679596,0.311086549,0.66192996,0.483795017,0.030221342,0.173975593,0.240131213,0.181329816,0.242640194,0.260019297,0.210065578,0.12861964,0.169043357,0.246009538,0.272150837,0.162343234,0.990207379,0.97126408,0.95100429,0.708887038
0.01948813,0.825142079,15.27694065,0.581490465,0.379254998,0.557295128,0.306357809,0.020197389,0.158736253,0.035580836,0.163256675,0.130961369,0.342082313,0.152768705,0.142977748,0.20234416,0.163862112,0.27802166,0.173995206,0.988907807,0.980925387,0.887223123,0.734846148
0.021229708,0.445722475,23.75402475,0.613126425,0.369017095,0.344637796,0.490038476,0.015895139,0.158375294,0.137881251,0.170845883,0.252597799,0.28793903,0.120187868,0.153633602,0.244993053,0.194243718,0.191087957,0.207885513,0.991375649,0.985606813,0.913473863,0.744936809
0.019714363,0.396932428,17.83116533,0.680265569,0.300532424,0.399251166,0.430646597,0.0847603,0.232806131,0.221645695,0.187704456,0.152046541,0.201358215,0.354305745,0.180597698,0.235947313,0.152293292,0.163110151,0.254559866,0.994530748,0.970038646,0.900934053,0.798764191
0.017812724,0.780911668,7.073228765,0.5903154,0.316889679,0.412426552,0.464337295,0.024434894,0.249508207,0.123938458,0.187050919,0.184306307,0.134772019,0.284664736,0.369374387,0.242607774,0.273458318,0.288136949,0.245072004,0.994257904,0.978791359,0.922442081,0.835263352
0.018322683,0.870457205,18.06698548,0.31483876,0.323507407,0.342586834,0.53846793,0.036284792,0.20029076,0.249464304,0.220074555,0.169589553,0.376646202,0.395880257,0.370644366,0.249430809,0.162119368,0.156346431,0.229090619,0.988018812,0.977842742,0.913693806,0.843230033
0.019176214,0.432475676,14.15086162,0.452871042,0.303046294,0.561805196,0.48518311,0.017373222,0.063931404,0.151391326,0.016215847,0.304335051,0.248988421,0.25366807,0.357836322,0.160888219,0.180199133,0.156633333,0.264973698,0.995745047,0.964983033,0.899446394,0.685384611
0.020432118,0.408681647,20.72770583,0.431208855,0.325088448,0.368655884,0.565180425,0.080156523,0.238995358,0.222900744,0.110439079,0.316366095,0.186051519,0.160725271,0.294598452,0.162313166,0.15538584,0.198522511,0.168678948,0.994183717,0.986482524,0.93081239,0.662647845
0.01985185,0.727262015,20.60022458,0.378099271,0.325231087,0.392150993,0.444875907,0.021095576,0.235547806,0.074766892,0.104568721,0.172485227,0.314451573,0.365011352,0.339806567,0.247165682,0.255355221,0.268166839,0.182204986,0.992987668,0.986324023,0.90517153,0.849754171
0.019537197,0.324952973,15.42914835,0.445964086,0.341984906,0.510414431,0.321209963,0.045224673,0.153745263,0.128998844,0.249085955,0.27833358,0.186616321,0.274786939,0.355104046,0.271149554,0.203578124,0.160923422,0.273495383,0.990100738,0.98782884,0.881914969,0.832186591
0.020249848,0.890966228,23.63304742,0.463550755,0.43522706,0.334003946,0.312872653,0.05231451,0.22334037,0.172709567,0.180955121,0.132415982,0.182587128,0.261631713,0.263452124,0.207209362,0.264063709,0.233879409,0.231050727,0.992080588,0.96472426,0.956113574,0.747126894
0.018871784,0.585033246,17.74535358,0.310718078,0.302794315,0.402093425,0.406066419,0.063615957,0.060781989,0.182816041,0.017437569,0.33520343,0.148301471,0.16812146,0.131946384,0.158514419,0.197267152,0.168578731,0.270397712,0.99512055,0.964243502,0.926361155,0.704304654
0.0220436,0.378339708,23.67304598,0.629393846,0.314474979,0.692578746,0.630463641,0.012115865,0.112688846,0.237325322,0.132917398,0.308150123,0.174630469,0.19406283,0.164463053,0.292678813,0.225825323,0.235151322,0.208161826,0.995694117,0.978142829,0.929480213,0.776270247
0.019726618,0.589613296,17.21617287,0.509744951,0.377784991,0.431256177,0.354657715,0.042250627,0.227011051,0.154728255,0.131490538,0.18512379,0.287017369,0.372717335,0.30998775,0.266591331,0.172051378,0.155179311,0.297140908,0.994486743,0.960682716,0.877332281,0.782915924
0.01896148,0.268596906,11.5095744,0.415161698,0.301095479,0.4816903,0.593467918,0.01474927,0.193623279,0.09883472,0.224135948,0.273448106,0.157080266,0.161207902,0.266036643,0.230725624,0.169523014,0.201229157,0.176548384,0.990573863,0.988307665,0.939804566,0.703728617
0.019661619,0.784486649,23.96054837,0.464968738,0.307250247,0.54294383,0.460868646,0.046033278,0.090138779,0.030539126,0.054375647,0.347953853,0.338631639,0.221677218,0.307651745,0.249967479,0.155321901,0.238089724,0.207627639,0.992081538,0.982457162,0.897077776,0.621157962
0.019303632,0.756552749,18.11152737,0.557842252,0.365714348,0.315406498,0.670239393,0.067474927,0.165141898,0.2410985,0.191338026,0.289881566,0.378500721,0.261844973,0.250319344,0.157987024,0.194753437,0.191166883,0.231471322,0.991590977,0.984576015,0.893080494,0.643153381
0.019457156,0.809839265,13.94818604,0.308119659,0.406689999,0.647025505,0.626510681,0.019056914,0.112687019,0.166579977,0.05953351,0.357730473,0.385214205,0.263220913,0.347275498,0.192305115,0.250782427,0.255645604,0.199788178,0.993720271,0.972991089,0.922153566,0.721331475
0.020039104,0.754061534,21.71025623,0.44426605,0.355401238,0.414176528,0.684142341,0.022010396,0.197653992,0.10858344,0.096366054,0.35918858,0.10408109,0.325685431,0.383804262,0.259776056,0.207023566,0.249627996,0.173589935,0.994955494,0.968456053,0.899446792,0.847258019
0.020473619,0.789570892,23.39233421,0.420180578,0.352050235,0.371442573,0.362630665,0.035449953,0.20324594,0.090591699,0.030611226,0.361568946,0.129129475,0.111936324,0.19540497,0.248462877,0.239138374,0.295241649,0.249556813,0.991813575,0.992327249,0.896705672,0.713984493
0.018994664,0.529407271,14.64782767,0.602963601,0.311300062,0.492503131,0.619772341,0.044739538,0.148001048,0.243898916,0.078628014,0.397769395,0.335635607,0.212593883,0.247447439,0.150394625,0.176743021,0.15036751,0.273892681,0.993135172,0.978734386,0.910805364,0.765735993
0.018427624,0.798659818,20.88916364,0.44893652,0.326571399,0.356776405,0.323515661,0.113294955,0.198253853,0.233373396,0.217883751,0.275410368,0.210194338,0.203848949,0.109556721,0.180942923,0.17126964,0.228338587,0.274602247,0.992202144,0.977851719,0.87731268,0.635047637
0.020959829,0.699543165,21.54605627,0.418116183,0.370579927,0.538631771,0.612224356,0.020583747,0.180915739,0.105573304,0.07751992,0.394472791,0.372665852,0.272524022,0.169608803,0.249553987,0.291379117,0.185352437,0.256256244,0.994766158,0.974113637,0.923149249,0.649106225
0.017864742,0.821042779,13.54936161,0.441113625,0.302807493,0.330309469,0.529863819,0.049191896,0.079857941,0.076213781,0.199124163,0.264751319,0.205064519,0.224887811,0.380512088,0.172050654,0.159854804,0.261866426,0.290434642,0.990260734,0.987077072,0.908831878,0.761870079
0.01900495,0.387520911,9.456123882,0.583475522,0.310974517,0.352198216,0.639442245,0.037753729,0.190288117,0.220102965,0.092283739,0.140956644,0.364481645,0.232131736,0.310135132,0.276374968,0.272965499,0.185495127,0.258603697,0.989146609,0.971933433,0.881828599,0.839618963
0.019009529,0.880834137,18.81686415,0.346560295,0.406420492,0.433179988,0.450844874,0.043500913,0.186964661,0.161282464,0.179944891,0.260631078,0.258178122,0.396459372,0.241677983,0.194316541,0.24585353,0.238369735,0.282078724,0.992613057,0.961833582,0.892671878,0.678658376
0.021077784,0.421829362,18.53837004,0.321159183,0.43417135,0.343262668,0.563132416,0.015292859,0.089401296,0.061304436,0.154346082,0.215655669,0.298734643,0.308443843,0.244549634,0.187642376,0.293974101,0.285990328,0.165149221,0.991999227,0.987137695,0.947166037,0.689736624
0.018413203,0.609053317,12.03651915,0.395175198,0.306795668,0.64433327,0.409339106,0.061722324,0.151662561,0.199993443,0.169129135,0.194855431,0.382022166,0.328026105,0.220912532,0.178919666,0.159766412,0.228790126,0.15214049,0.991965863,0.964657697,0.878821312,0.630318754
0.018279743,0.829498314,12.91422405,0.699790334,0.323381704,0.320478539,0.546624578,0.010993473,0.199728169,0.090880145,0.224997959,0.174057315,0.2536576,0.249448873,0.199721643,0.175316537,0.251538793,0.218816034,0.17181599,0.988020923,0.965347292,0.897792574,0.814761642
0.020298459,0.570152558,20.14164091,0.65944149,0.38728266,0.379422977,0.419009971,0.033154067,0.131514971,0.153077636,0.21654235,0.369388254,0.179787034,0.334687658,0.243161652,0.238333012,0.257555446,0.18453721,0.230222928,0.994421678,0.981143462,0.87252228,0.826610301
0.019592286,0.66192978,24.6957419,0.306229916,0.330880893,0.38031127,0.430459183,0.068743184,0.05982275,0.146911215,0.13365139,0.255618955,0.258909633,0.153581032,0.25720619,0.28867235,0.281455936,0.221583777,0.163302089,0.994102627,0.96017669,0.920335238,0.740802935
0.020786213,0.365714516,23.96430806,0.665906649,0.338223104,0.373622612,0.608491234,0.023565267,0.031264294,0.028745329,0.070409977,0.2498625,0.346460871,0.300371915,0.251352206,0.243129381,0.167065667,0.257854759,0.15062662,0.989226528,0.989534063,0.927920007,0.695229359
0.020419096,0.716779305,24.81844558,0.698858371,0.366034325,0.30270187,0.524014815,0.027007273,0.097045198,0.104286809,0.240544565,0.13463723,0.29956485,0.103396638,0.212075837,0.265100991,0.16832289,0.225173802,0.200129596,0.9921817,0.979441088,0.937401541,0.620879441
0.017492968,0.863248258,12.33339102,0.387883986,0.343617445,0.327014684,0.506007461,0.050107915,0.185051409,0.218517641,0.157554755,0.14776076,0.158885797,0.2544422,0.103173047,0.168951509,0.193769593,0.280252652,0.294280624,0.99113847,0.966489904,0.940865569,0.776362164
0.020555759,0.82903838,20.65546361,0.411034515,0.376023758,0.43194772,0.495671595,0.02544968,0.044498219,0.0323546,0.059223529,0.34758952,0.370033102,0.347257245,0.155262394,0.165473858,0.213051912,0.228195269,0.17681721,0.988599622,0.973430468,0.896176221,0.837516515
0.020262654,0.446742011,14.33920668,0.317787377,0.376166166,0.588678875,0.528107253,0.013315742,0.174791124,0.057287156,0.184173196,0.132941298,0.217799412,0.370363262,0.226959845,0.208318164,0.17639389,0.258732388,0.228299248,0.989994829,0.98262384,0.924907254,0.853971168
0.020273711,0.50185796,22.43102707,0.458260665,0.361264904,0.309967077,0.655095127,0.043006388,0.212932997,0.173775111,0.143907134,0.274991304,0.225690931,0.318800144,0.29841931,0.256344031,0.171052247,0.197186527,0.251888372,0.989865579,0.989892291,0.873576722,0.636311705
0.019401077,0.412572202,11.44929496,0.381848609,0.300380045,0.604728411,0.473015464,0.025374994,0.212820419,0.170654034,0.050529808,0.382690632,0.122762283,0.234578033,0.134768229,0.198630473,0.297076779,0.274262653,0.224697937,0.990757392,0.982998767,0.88619658,0.709937536
0.019660544,0.481519662,17.03233014,0.440490863,0.317820484,0.330543062,0.460234587,0.055605523,0.174426538,0.165565772,0.206053037,0.19657179,0.137979949,0.363350286,0.288068527,0.197514392,0.259229079,0.199738128,0.254785176,0.992273552,0.964725667,0.920895649,0.732241981
0.01893789,0.497449203,11.28783029,0.637315817,0.344228969,0.375533987,0.506455921,0.023850517,0.130790714,0.093117262,0.143336651,0.214147833,0.380007917,0.221950831,0.112562034,0.15475188,0.186986893,0.168375195,0.206396001,0.991566595,0.96990071,0.928388908,0.680449995
0.022160962,0.417357064,23.88887993,0.415573499,0.394371569,0.612402708,0.614091286,0.018394106,0.049953494,0.079776584,0.110146388,0.307037544,0.314042925,0.331343093,0.385243357,0.249289393,0.271057561,0.272489809,0.239441381,0.995039311,0.988484332,0.894815525,0.844073598
0.022234374,0.253403407,23.08895391,0.671925514,0.354940974,0.405532098,0.651238213,0.0234001,0.153396321,0.080568363,0.232009915,0.230590042,0.225731594,0.123433455,0.212481604,0.185067833,0.18809935,0.205016934,0.222332358,0.988075041,0.985440741,0.882073233,0.805720961
0.02032605,0.667530223,18.34345963,0.617497233,0.345181204,0.59654271,0.428333205,0.012240955,0.157768664,0.107492205,0.056153509,0.319060763,0.339772504,0.191021575,0.257651109,0.264835246,0.155553598,0.175983075,0.232031291,0.99269134,0.976019696,0.958078096,0.690324235
0.020265603,0.35838396,22.53427418,0.386734285,0.32593489,0.408334371,0.317533103,0.071665937,0.098614514,0.10771442,0.186566953,0.337050472,0.175865019,0.144175423,0.26828771,0.206751233,0.287966227,0.295944318,0.225396805,0.993012337,0.967596089,0.910431556,0.670637408
0.020288313,0.822426293,22.92706711,0.482002254,0.431476409,0.370356893,0.312305488,0.063252007,0.079729588,0.078186758,0.180502001,0.25932532,0.191449533,0.130764699,0.145601791,0.169061511,0.22969487,0.169305822,0.179188367,0.9905703,0.978037768,0.894540414,0.784253488
0.018127704,0.736375241,14.35982774,0.365941731,0.316114668,0.519108516,0.322490427,0.042521559,0.063031276,0.098395567,0.058927562,0.220319511,0.297249781,0.11362875,0.204639322,0.284316866,0.240869225,0.264592263,0.181284886,0.992039793,0.974683528,0.890151726,0.788022417
0.020913911,0.408238537,21.05360222,0.67102262,0.307196479,0.610383604,0.531814321,0.035885691,0.20507181,0.043028268,0.152080852,0.151610489,0.269706518,0.265658602,0.183827875,0.203972225,0.22984988,0.249290897,0.266837559,0.991343796,0.987334526,0.896796928,0.768212708
0.021832063,0.857676086,24.56322364,0.619820193,0.460748067,0.354698122,0.526010898,0.016875527,0.129976281,0.154809035,0.108903669,0.269723466,0.241907824,0.302363965,0.307885714,0.263278891,0.195571031,0.265007577,0.217126889,0.988078589,0.976063851,0.92502002,0.813531865
