bstar,beta_d,t-2021.03.31-sd_1,t-2021.03.31-sd_2,t-2021.03.31-sd_3,t-2021.03.31-sd_4,t-2021.04.25-sd_1,t-2021.04.25-sd_2,t-2021.04.25-sd_3,t-2021.04.25-sd_4,delta_IM_1,delta_IM_2,delta_IM_3,delta_IM_4,delta_IS_1,delta_IS_2,delta_IS_3,delta_IS_4,rho_A_1,rho_A_2,rho_A_3,rho_A_4,m_1,m_2,m_3,m_4
0.0205275902975085,0.570207225875572,0.175945220817812,0.0686387416440994,0.463789749739226,0.173796590033453,0.437449438904878,0.406111973710358,0.641180098988116,0.237930918950587,0.22488592849113,0.163320565037429,0.21909210938029,0.182309199450538,0.441712990007363,0.348656364297494,0.360732377553359,0.353596307314001,0.205360222666059,0.175187680043746,0.162069715023972,0.221783345891163,0.989917146565196,0.977795110519203,0.894732932852283,0.706416965446917
0.0194611905644132,0.387464696316168,0.177059106226079,0.104214294045232,0.059877773351036,0.184998373675626,0.105214559042361,0.225159186450764,0.569798204291146,0.40766975665465,0.265666170278564,0.196995062939823,0.302735174866393,0.241690810117871,0.485424386640079,0.263261087681167,0.358718946063891,0.492835639580153,0.296219099184964,0.193787130306009,0.163381746027153,0.180608935863711,0.989545101121446,0.987133473736397,0.928266891202732,0.732204198311715
0.020437180055956,0.844456683978821,0.124138982174918,0.159830165538006,0.214885495312046,0.458588909858372,0.178807517385576,0.493603217112832,0.0774915440590121,0.0767435378860682,0.204682475002483,0.256901693344116,0.228580342419445,0.21182697834447,0.290270306961611,0.219041856122203,0.221741016488522,0.331092742225155,0.237820496479981,0.167180116544478,0.164721626008395,0.278449714486487,0.993424464206458,0.963744758789018,0.937351604922323,0.714397678966303
0.0209496471444538,0.529396379216418,0.316182559775188,0.130111936677713,0.252499849908054,0.38556433536578,0.0932404133374803,0.255296206462663,0.479728473583236,0.427000877365936,0.334287828207016,0.214561354229227,0.264017071016133,0.291429415857419,0.326846254034899,0.219947914709337,0.367102399887517,0.390096827596426,0.196249099751003,0.205737665493507,0.198946030705702,0.250335124426056,0.989965019454855,0.971222244084121,0.920319775812101,0.735922975302079
0.0183557450007963,0.758610599959231,0.139860341639724,0.0677068863762543,0.374236899940297,0.0961538900388405,0.187111772526987,0.212942711333744,0.540430751547683,0.377248121192679,0.323976294742897,0.182919346634299,0.208306671539322,0.190491323405877,0.205890530953184,0.464129348308779,0.468465971224941,0.302525555063039,0.270647632086184,0.254150940966792,0.272896433703136,0.200397977989633,0.991587006699016,0.987005869635598,0.896838580995377,0.785999850673872
0.021733491470683,0.758657085248015,0.420298533013556,0.161256938963197,0.348090769723058,0.193296282831579,0.217028914857656,0.429153756564483,0.297705856722314,0.298924356908537,0.197647919366136,0.236279904982075,0.249228163575754,0.29920788849704,0.242280524596572,0.324514805106446,0.375197179988027,0.243739566532895,0.272112002188805,0.169374803965911,0.159215375350323,0.270012425235473,0.992655878773336,0.974627003355451,0.896621767676164,0.662654811518656
0.0198455573857023,0.780852613955661,0.10600682971999,0.0878962654503994,0.478271890734322,0.0815346698858775,0.147349880880211,0.422489153966308,0.68707739491947,0.397180023242254,0.299388263979927,0.188454014621675,0.209411065187305,0.203458025725558,0.324045955529436,0.21931816234719,0.457789096189663,0.266475649247877,0.239717738307081,0.23195762905525,0.214880643517245,0.282430773682427,0.9904822352832,0.979340826828101,0.920867310551482,0.685753989298688
0.0199799836418255,0.497399742270515,0.191103690373711,0.146468403039034,0.211427838553209,0.1831378430943,0.112996531499084,0.304024897620548,0.0879435656825081,0.0719294733484276,0.317822073912248,0.244682740978897,0.201838014693931,0.240806087292731,0.372034137649462,0.365961454738863,0.209982922882773,0.478451289306395,0.193248165864497,0.211665766267106,0.2838768006186,0.203074651630595,0.994225695729382,0.977229973685045,0.959439610370473,0.635023478016197
0.0204229787178375,0.415361251227287,0.128440775163472,0.0784411168424413,0.34063492011046,0.0669106679968536,0.202477164764423,0.384302645036951,0.315774467901792,0.258732185140252,0.316641049925238,0.174396202201024,0.236652075033635,0.254141930676997,0.395579334767535,0.203800835390575,0.371847084374167,0.241730259498581,0.223299020086415,0.257534724008292,0.168837863544468,0.189290591643658,0.992460601838718,0.981128450533135,0.944874373140856,0.695832013796946
0.0210080604936561,0.44568077398628,0.237166921142489,0.128779301827308,0.334535594808403,0.0868306559626944,0.587021351535805,0.284536503104027,0.133379565132782,0.295963620685507,0.155318201426417,0.15953386425972,0.217167158657685,0.303566604619846,0.211513629811816,0.253434286476113,0.437482261192054,0.403820914123207,0.222965222282801,0.183305148838554,0.158379360067192,0.219318620651029,0.988091936733815,0.978063679069773,0.929548752299352,0.719993102670962
0.021480545607252,0.364236006025613,0.132410452701151,0.14401927125873,0.235853565181605,0.343981905619148,0.0969064880162477,0.332040051161312,0.553464281826746,0.116696919023525,0.308590378519148,0.210336191952229,0.225801168708131,0.300669970968738,0.279459274956025,0.448804528033361,0.222996575012803,0.442830204241909,0.278383734973613,0.202006492728833,0.267209666047711,0.265188491146546,0.990157387836438,0.98455157589423,0.910401901375526,0.776283313923312
0.0196711651755764,0.412624336907527,0.343201450048946,0.0679440811276436,0.320674522116315,0.110924236115534,0.244186629389878,0.218556533637457,0.271807447401807,0.461125864193309,0.321905650850385,0.252726407535374,0.180627221800387,0.206260451348498,0.484332482959144,0.31429356969893,0.476892484351993,0.209467203519307,0.29840658812318,0.213709272793494,0.188904253346845,0.163630340283271,0.988578965889539,0.974532194045572,0.913784611878512,0.667191911558259
0.0210188581094133,0.897812846389665,0.456547343288548,0.187902456254233,0.271965683880262,0.259115912800189,0.0692942435620353,0.251653881859966,0.538749494450167,0.425528933969326,0.243712406652048,0.219447425939143,0.212545184791088,0.199407045543194,0.402200502809137,0.409999254834838,0.398283578269184,0.470404255948961,0.298020826885477,0.163334022124764,0.238969750714023,0.162993826903403,0.988657598465273,0.976003001176849,0.905267066368648,0.713921238933803
0.0199232861065919,0.457748946133668,0.0865369931096211,0.0698101552901789,0.5707166564418,0.134083924419247,0.0852416697540321,0.328114846220706,0.468666284519713,0.451295674988069,0.274166786950082,0.180718797026202,0.200635484140366,0.228459738800302,0.233941946015693,0.267358179623261,0.29014118576888,0.491921591502614,0.240665246243589,0.235978246992454,0.230840452574193,0.238191952602938,0.987995010893066,0.978725529340766,0.90770157142655,0.630557275112079
0.020495326829828,0.758641307468488,0.544694469380192,0.0631491300649941,0.488533937628381,0.265207216783892,0.488961020845454,0.327288819779642,0.643718268279918,0.116867756820284,0.29628650653176,0.153828731458634,0.284873433969915,0.338991119712591,0.437642201175913,0.400743474485353,0.239768133638427,0.499933344242163,0.248958644550294,0.153488221135922,0.209018462011591,0.274143664352596,0.991527615077673,0.980954296992435,0.910855838917776,0.747084161764095
0.0185968818016055,0.432429346682333,0.0798718789825216,0.0770167498732917,0.131296337558888,0.204415129323024,0.103140625252854,0.232948397193104,0.310582364420406,0.121535736869555,0.310735759977251,0.256466516666114,0.321440644841641,0.327016786206514,0.472863707854413,0.296168415504508,0.212456990662031,0.394165014685132,0.201273747661617,0.227446560119279,0.185965709353331,0.240979061310645,0.991964775617931,0.982503401583282,0.950623160020746,0.703812875477094
0.0205231513514824,0.593256663374904,0.129189416510053,0.061878013832029,0.565729290596209,0.124335912335664,0.139321425033268,0.547804139822256,0.0539603902609088,0.219413831597194,0.154754653479904,0.170447271876037,0.185966431675479,0.334630281291902,0.445545473368838,0.261434337380342,0.361124421027489,0.294250935292803,0.29999208758818,0.176158087933436,0.263139042758848,0.194705560163129,0.990153684950137,0.976022705010344,0.913445359420678,0.634987018075774
0.0214407247665815,0.268714610792608,0.190936147246975,0.176347160723526,0.374774963140953,0.195564278285019,0.471934266656171,0.198940308194142,0.395063054433558,0.305182154930662,0.346678022341803,0.198722824081779,0.225550348078832,0.316852928698063,0.214362550200894,0.325850012945011,0.297538136178628,0.450785144162364,0.194666195253376,0.200301036809105,0.151201560592745,0.221306940552313,0.990203944086751,0.966427729579993,0.896740979260087,0.709903404926421
0.021611175342338,0.798676706845175,0.0941050167777576,0.226870115555357,0.111686053720769,0.214775444252882,0.174896065762732,0.429411617538426,0.654921122349333,0.185708267765585,0.174661660939455,0.18808343722485,0.246019020071253,0.311178846657276,0.242330298293382,0.207153565925546,0.376414463948458,0.295898045203648,0.254877740365919,0.164911842753645,0.197249694331549,0.151429530477617,0.992163887476879,0.971219260183724,0.915701453946107,0.740858583464121
0.0186565093963538,0.89087166375961,0.115453469997738,0.146623805374838,0.152289644116536,0.144465965859126,0.233788245811593,0.213618146535009,0.637322993075941,0.0674586376058869,0.242298394674435,0.170345113705844,0.271065829740837,0.339462998788804,0.407009977241978,0.424046110082418,0.350302351033315,0.415023691975512,0.217702333512716,0.234299841045868,0.227480434358586,0.2322346267174,0.993001596908881,0.961534898077021,0.922146669286892,0.653798007489052
0.0209919339407119,0.844460894057137,0.288714419980533,0.181258544849698,0.380393845494837,0.134654251928441,0.0582751965150237,0.402759759256151,0.148710536619183,0.473562959162518,0.263639728398994,0.204992028186098,0.322608712175861,0.160315484320745,0.2290273479186,0.293097193702124,0.384412154229358,0.248015556577593,0.207820418954361,0.180520517996047,0.181459810095839,0.204264723428059,0.990552164718349,0.966375170248016,0.919547585262097,0.704256031888523
0.0191446765248505,0.890981796740069,0.18061042453628,0.0802665096241981,0.352273290057201,0.165674123796634,0.279974462208338,0.388512266415637,0.588669899234083,0.21227608184563,0.247414638055488,0.191331281140447,0.219330906448886,0.216596000641584,0.339480122271925,0.38023540165741,0.31733274392318,0.435498005221598,0.175148792238906,0.204996935231611,0.164071023487486,0.289011363743339,0.992608684461142,0.98590066366288,0.872470253454489,0.695305221626859
0.0211395127591546,0.570219798564994,0.317553235730156,0.103315966774244,0.543820911459625,0.0525123793049715,0.0836861749179661,0.358344197960105,0.336287340288982,0.284959075029474,0.272322010016069,0.249034037673846,0.338630796317011,0.22878424115479,0.435247301659547,0.360568647063337,0.464090248616412,0.41609504763037,0.236854568158742,0.250366537913214,0.185279688646551,0.275561811542138,0.994149353761573,0.969387343778082,0.873549923442529,0.660355698534038
0.0201700570797898,0.387511350189312,0.113770803320222,0.138097003975417,0.12092080040602,0.674160506250337,0.213555260712746,0.355374971870333,0.144028701703064,0.0783725572866388,0.344436132116243,0.152096452284604,0.271341444831341,0.175694936094806,0.369467449421063,0.426046024356037,0.452493217680603,0.272996554500423,0.283586493227631,0.219676920888014,0.215539396670647,0.244273386290297,0.989447540773342,0.97098812408715,0.935249023362641,0.678622761724672
0.0195804597011457,0.756604977127859,0.3025193921756,0.133863777504303,0.118844683084171,0.391143779444974,0.551470407156739,0.257639814366121,0.281746554886922,0.438959536154289,0.331750547140837,0.249000800540671,0.219107829686254,0.297184614650905,0.429111239896156,0.340893879439682,0.499937169672921,0.350228494522162,0.195020134979859,0.158405172731727,0.164560521708336,0.155005045293365,0.990677598566663,0.969371679961618,0.922497949800327,0.670631559562808
0.0189255020583594,0.529344035304276,0.0575374280335382,0.0872603019699454,0.440433337853756,0.250975006551016,0.548327825125307,0.361802069621626,0.220033783314284,0.276293133979198,0.246881671436131,0.157985810283571,0.203156051598489,0.23795301169157,0.224255732866004,0.260726011591032,0.467701493180357,0.234904205892235,0.29817926294636,0.173429931036662,0.242445259087253,0.171377637656406,0.99196886508504,0.977852841586451,0.922429676726888,0.704576023739284
0.0214007924923037,0.432441011247751,0.310830918443389,0.148720195132773,0.341129440243822,0.321318855904974,0.181384472374339,0.282226150180213,0.480214358714875,0.15805965103209,0.208741261390969,0.200737246265635,0.344457711232826,0.318460512487218,0.28229204963427,0.208287459029816,0.222492994391359,0.409841047879308,0.252052440843545,0.179152567719575,0.240649853332434,0.158086491341237,0.991220718514064,0.965340805447344,0.90309746473511,0.688758386611389
0.0193813791604997,0.497222601343727,0.237584918213543,0.0959717197576538,0.21368680128362,0.410364327277057,0.429849521408323,0.237284851865843,0.303114858455956,0.211440142942593,0.318961816094816,0.152514678938314,0.174456430133432,0.298775929072872,0.486915344628505,0.475414208043367,0.333263429882936,0.333882409264334,0.268534122803248,0.29850918862503,0.168132911506109,0.288782928942237,0.992040346281014,0.977818981927502,0.955452531648836,0.680429432085871
0.0210739400544695,0.829046983464174,0.192234828684013,0.116313369036652,0.357528696150985,0.0708705624681897,0.17070284478832,0.555085887841415,0.334565449785441,0.47653186940588,0.198947680415586,0.160813225712627,0.285396302072331,0.241994191287085,0.350777189061046,0.464304364821874,0.345061387540773,0.339283871464431,0.182024428155273,0.160150697641075,0.164382231328636,0.196744379599113,0.989050236123537,0.987132991418339,0.926407572061646,0.670689352773043
0.0200501978173535,0.796912527829104,0.12587429365376,0.0950017254683189,0.285850451560691,0.248139716440346,0.245936507487204,0.513305581605528,0.28155375252245,0.115718468010891,0.22587759969756,0.244619291136041,0.277391239441931,0.19471497987397,0.327014515432529,0.419225944532082,0.461245186137967,0.316769572230987,0.206982935755514,0.170516112190671,0.169492088200059,0.150002112868242,0.990324827771081,0.98580774420671,0.928304460203304,0.620893289189128
0.018750610122447,0.789616341530149,0.152611046063248,0.0517089743982069,0.656391213648021,0.23458526841132,0.0735157832619734,0.410391512315255,0.102643159136642,0.0922305477899499,0.167029013810679,0.155499893054366,0.312687283055857,0.15311400895007,0.223269355040975,0.208190798922442,0.201783692813478,0.295762561098672,0.223508918762673,0.259153084165882,0.203677491238341,0.168245413166005,0.994308067179076,0.983978754723449,0.927816678540477,0.634977089995219
0.020601127718679,0.841056218445335,0.253038370911963,0.127513828757219,0.503633222228382,0.304463003226556,0.0852407200960442,0.251905485079624,0.606193468172569,0.396900567121338,0.212653951300308,0.169558453978971,0.298544805124402,0.244309171661735,0.257669530482963,0.228836730937473,0.380553231481463,0.411804218892939,0.24982825195184,0.197642792772967,0.155029165057931,0.202279533958063,0.989046203279515,0.970555894520455,0.894876364111296,0.643207627779028
0.0204092686141401,0.768242423294341,0.56817182849627,0.123797544185072,0.0618621134548448,0.290429334470537,0.314286198711488,0.315055937902071,0.448069667280652,0.266083938616794,0.338283916516229,0.196679108310491,0.217848904523998,0.284581785881892,0.324863891885616,0.328602354042232,0.48636254449375,0.387669706926681,0.298565960058477,0.230454668181483,0.165306362591218,0.260371499124449,0.990611669754695,0.974695606018091,0.940977801378625,0.688747274338292
0.0220894750186888,0.743541337280478,0.279121302033309,0.168941544461995,0.455478750134353,0.559653610642999,0.067373981687706,0.426943459757604,0.572752456506714,0.139272208383773,0.2110936247278,0.180316678294912,0.28822231083177,0.27498998939991,0.291537220240571,0.242726516374387,0.209860296058469,0.396939409966581,0.193848049314693,0.153580552898347,0.264979500614572,0.177935192221776,0.990600515904031,0.980216173918083,0.890156923079744,0.643202077852645
0.020834186571098,0.784451376899794,0.540514001215342,0.0928160109557211,0.346124128974043,0.356792207097169,0.337974666268565,0.24872005674988,0.611769571120385,0.0554861507378519,0.340839893976226,0.205252171540633,0.168774574249983,0.279807719634846,0.422559776809067,0.245657506631687,0.396287522395141,0.490889421384782,0.171814912743866,0.185406564117875,0.182220986438915,0.267970497580245,0.991327181772022,0.979395727596227,0.928406046296163,0.630271972865363
0.0217996354566303,0.446746409795834,0.290175116097089,0.134709545935038,0.219076482206583,0.407681425567716,0.110537652974017,0.296138681320008,0.403443886211608,0.444844818685669,0.255214133393019,0.250610018987209,0.216438499791548,0.266167156258598,0.242975270585157,0.480601688777097,0.277011319459416,0.405837301071733,0.259052435320336,0.1532985624508,0.273208924219944,0.234889708296396,0.992133683865988,0.973424179190794,0.929427582713009,0.731919884269193
0.0197172395349738,0.78443418090874,0.0954063518089242,0.119330071972217,0.316236049809959,0.135604330943897,0.272018363338429,0.259283540979959,0.352175227389671,0.581862425850704,0.324372385581955,0.155663891229779,0.162939258106053,0.234430307336152,0.390952677675523,0.446599376783706,0.295644900831394,0.251775718573481,0.201847215055022,0.168711244594306,0.277627203706652,0.187471389456186,0.990211606396087,0.974689403150438,0.886197533653623,0.630703615893405
0.0193674512970764,0.583318538620455,0.680223585641943,0.0800105148227885,0.246191355737392,0.0699907868984155,0.115020949440077,0.236996093334164,0.464806825423147,0.262226323748473,0.314484280580655,0.287824417836964,0.167673658020794,0.185999619681388,0.488528959825635,0.230744848493487,0.362780786724761,0.226994957192801,0.264059498836286,0.165100363176316,0.232066321838647,0.249930664245039,0.990201127394357,0.964727467869444,0.899840484810531,0.666081820696695
0.0202396880377465,0.752116055110099,0.135323971929029,0.137550764030311,0.155139453778975,0.0574388252338395,0.64054423236521,0.222499440051615,0.609942043991759,0.631405607110355,0.225040256930515,0.209052286203951,0.249357968010008,0.275558392843232,0.211473210179247,0.322173938690685,0.309964954294264,0.446473423112184,0.284943491674494,0.152657897968311,0.200981880538166,0.275234439130872,0.993049540578988,0.978738070210178,0.922469017309564,0.765769524785565
0.0211236580847388,0.446738481547924,0.404987071664072,0.109707338013686,0.27271412697155,0.0977348674903624,0.315505366004072,0.273547203431372,0.501678443350829,0.0886102508637123,0.199526546616107,0.198012259416282,0.309214017819613,0.309466977464035,0.307151899649762,0.250395912723616,0.466391413519159,0.497416076203808,0.192156404466368,0.205804298585281,0.248526072234381,0.291088044829667,0.994405700276544,0.978578396506936,0.913478592773279,0.731347384003572
0.0184556204281744,0.828979527541551,0.177372541639488,0.0917248216923326,0.309989377995953,0.0928635979769751,0.64871694163885,0.229154547734652,0.637591566343326,0.405148224462755,0.207674567727372,0.233625692967325,0.336106303520501,0.332167255505919,0.224649130296893,0.239043748402037,0.401324156112969,0.451018074597232,0.299556991097052,0.157974052021746,0.202495938597713,0.175797297852114,0.993638835074276,0.97534814028163,0.919519004467727,0.649134969290309
0.0200682268143031,0.78091342433703,0.118289647111669,0.127051896345802,0.365309637528844,0.0754498536931351,0.113168610283174,0.352351841831114,0.317364581290167,0.411965959751978,0.339851838350296,0.283469848381355,0.243896468915045,0.166904543805867,0.212977934954688,0.444074261956848,0.489820713712834,0.266019555809908,0.257708863914013,0.214097284257878,0.197700383362826,0.158300301013514,0.994460609738665,0.979383445080657,0.940876885099676,0.620938298425492
0.0193777381183703,0.715026463275227,0.115689406206366,0.16334456235636,0.173049696360249,0.183311616431456,0.117601776763331,0.406403274449985,0.555727755697444,0.0773550416575745,0.209918319573626,0.162504848837852,0.189628367917612,0.311784246191382,0.420598639524542,0.205906368000433,0.31248097831849,0.336902559641749,0.166332169307861,0.187087429594249,0.181255075475201,0.292666667082813,0.991822744487543,0.965848010759353,0.899431849429236,0.685357958417957
0.0202570221991196,0.457787975764369,0.0639237687340937,0.147115697036497,0.335702587058768,0.288919826236088,0.573464611312374,0.152203341922723,0.421494920318946,0.225595025438815,0.154445000179112,0.200022401334718,0.181451389938593,0.298491658689454,0.27638119913172,0.420534703764133,0.314861512440257,0.386742740380578,0.268710787582677,0.180406715429854,0.180360511515755,0.181520530139096,0.992198933584584,0.978810960763875,0.899402108488622,0.636357532593866
0.020203605892189,0.718684239818962,0.22484754032921,0.0994404240278527,0.401979881804436,0.21092791770352,0.453518401191104,0.443402477679774,0.110538442211691,0.415483589645009,0.270380717003718,0.157035134080797,0.20141673325561,0.250024004653096,0.389818335720338,0.342956283106469,0.359025198384188,0.303014135709964,0.249455837707501,0.223172043403611,0.241101223498117,0.224758431839291,0.989214776193763,0.971681673258365,0.892974900219723,0.641272549945349
0.0209511717141503,0.482657273529024,0.142351651249919,0.183243691141251,0.172108184697572,0.327254495734815,0.15944726858288,0.27762332696002,0.362741094769444,0.272624566580635,0.216855606995523,0.224094089912251,0.205705579277128,0.262799143791199,0.256772773223929,0.385571053763852,0.412697703577578,0.375249285181053,0.175186702748761,0.158751982008107,0.250049611134455,0.249117296095937,0.991793834803458,0.973414052973686,0.959373487564062,0.641292266900624
0.0192074935198333,0.432536511248947,0.130432166042738,0.0763474368257448,0.136335932475049,0.125149359856732,0.153523484722245,0.322745942906477,0.426362294948194,0.250310779886786,0.345462814066559,0.244064992340282,0.182288581086323,0.31620185286738,0.381282255123369,0.350227687344886,0.398787761828862,0.378929375554435,0.277209094888531,0.206400191376451,0.208921233122237,0.285957859049086,0.990469545917374,0.986488827433917,0.899500034289642,0.687333178712199
0.0211855518371846,0.844464164801471,0.0589561232365668,0.16366926896153,0.611852112063207,0.141144307539798,0.110261862305924,0.368043308181222,0.246237610816024,0.461704850767273,0.226206798478961,0.199828397901729,0.175950844539329,0.184111742721871,0.249347364576533,0.478234689543024,0.457443839800544,0.323893270781264,0.188337373186368,0.208245622075628,0.153395311685745,0.290993625693954,0.994372482822748,0.985975234350265,0.915766816662543,0.688404303324473
0.0191502316952284,0.583323721720277,0.0804642709437758,0.0754161221440881,0.407034853310324,0.0695993263740093,0.139538878249004,0.258096337434836,0.270609584834892,0.0910965494578704,0.303293422888964,0.276140646450222,0.152266735490412,0.223048317758366,0.485960459220223,0.371448722621426,0.439986380049959,0.320179587835446,0.260730991268065,0.195742277882528,0.188768107874785,0.181606623076368,0.988661810990918,0.977822416334594,0.923184119227203,0.635157165804184
